Company,Item,Calories,TotalFat_g,SaturatedFat_g,Cholesterol_mg,Sodium_mg,Carbs_g,Fiber_g,Sugars_g,Protein_g,ItemType
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top",385,12,3.5,80,1070,41,4,1,25,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top",555,16.5,3.5,65,1220,64,12,1,39,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Side) - Top",730,29.5,9,140,1380,70,9,4,43,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",460,13.5,3.5,80,1000,58,7,6,29,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro",370,19,2.5,0,710,43,7,7,12,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top",620,22.5,3.5,95,1120,61,10,2,42,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Sour Cream - Top",570,27,10.5,140,1120,43,1,2,35,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",460,15,4,125,1290,44,3,0,39,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Chips regular - Side",975,46,8,65,1390,106,11,2,33,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro",480,20,6,100,1080,42,3,2,34,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Sour Cream - Top",515,22,8.5,105,1300,44,4,3,30,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro",480,18,5.5,100,1240,46,2,2,34,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Side) - Top",800,34.5,10,185,1490,68,10,3,57,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top",660,27.5,8,95,1040,58,10,1,41,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Fresh Tomato Salsa - Top",485,20,6,100,1480,41,3,1,33,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top",475,23,7,40,940,52,5,7,14,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips large - Side",1340,63,16,105,1420,152,12,4,40,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carne Asada - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side",1100,57,11,140,1160,105,10,3,41,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side",965,46,8,65,1100,106,10,3,33,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top",565,16.5,4,125,1000,62,11,1,47,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole - Top",820,54,6.5,80,1420,57,14,2,29,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top",520,25,11,155,710,38,4,3,41,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",420,13,4,125,1000,40,3,0,36,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Chips regular - Side",1050,42.5,4,125,910,124,17,3,50,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",420,11,3.5,125,1160,44,2,0,36,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Guacomole - Top, Chipotle - Romaine Lettuce - Top",845,57,7,65,1460,55,16,2,32,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Side) - Top, Chipotle - Romaine Lettuce - Top",635,29,9.5,185,1150,48,2,2,46,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Guacomole - Top",980,58.5,7.5,125,1450,73,22,3,48,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Chips large - Side",1290,58.5,6,0,1360,169,25,8,30,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Cheese - Top",600,30.5,8,95,970,46,6,4,35,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Queso Blanco (Entree) - Top",710,43,17.5,110,1140,49,9,2,32,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Sofritas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Romaine Lettuce - Top",555,20.5,2,0,1490,76,10,9,19,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Side) - Top",810,47,19,165,1450,49,2,4,42,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro",530,12.5,3,65,1240,68,11,3,37,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Tomatillo-Green Chili Salsa - Top",410,16,3.5,65,1340,39,5,3,27,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Queso Blanco (Side) - Top",670,34.5,9.5,140,1150,53,7,6,37,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Tomatillo-Green Chili Salsa - Top",445,20.5,2.5,0,1150,58,9,11,14,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Guacomole (Side) - Top",590,36,9,0,1280,57,10,6,14,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Queso Blanco (Side) - Top",680,29.5,9,140,1500,64,5,6,38,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side",1070,50,12.5,105,1220,115,8,3,36,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Chips large - Side",1260,55.5,7,65,1450,157,18,6,41,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole - Top, Chipotle - Romaine Lettuce - Top",815,59,7,80,1070,47,17,2,28,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, Chipotle - Chips regular - Side",940,38,3.5,65,1260,116,11,3,36,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Cheese - Top",560,24,7.5,95,1490,45,2,0,33,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro",490,17.5,2.5,0,960,67,12,7,20,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Guacomole (Side) - Top",670,39.5,9.5,0,1450,69,14,10,17,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top",640,25,10.5,155,1310,59,4,3,46,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro",660,17,3.5,80,1230,84,18,3,44,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Side) - Top",730,31.5,9.5,140,1220,66,10,4,43,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Romaine Lettuce - Top",445,13.5,3.5,80,850,54,7,4,28,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Sour Cream - Top",560,26.5,8.5,105,890,49,7,6,32,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Sour Cream - Top",615,25,8,105,1420,58,4,4,34,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top",620,23.5,8.5,105,960,62,10,4,38,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro",490,11.5,3,80,890,62,10,1,33,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Queso Blanco (Entree) - Top",560,22.5,10.5,110,1100,57,6,5,33,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Romaine Lettuce - Top",460,15,4,125,1340,45,4,1,39,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Sour Cream - Top",535,23,8.5,120,1390,47,4,3,30,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top",425,14,3.5,80,1360,45,4,1,28,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Romaine Lettuce - Top",385,19,2.5,0,1060,43,8,5,11,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top",720,35.5,10.5,80,1100,66,17,2,35,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Guacomole - Top",885,65,11.5,65,1450,49,15,4,30,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Chips large - Side",1280,56,6.5,110,1460,152,13,2,42,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carne Asada - Pro, Chipotle - Guacomole (Side) - Top",680,45,13,100,1110,38,9,1,34,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Chips large - Side",1360,57.5,11.5,65,1440,167,21,3,46,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Entree) - Top",620,30,11,185,940,41,2,1,47,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carne Asada - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Queso Blanco (Entree) - Top",800,54,20,130,1360,42,9,2,39,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carne Asada - Pro",580,24.5,6,100,950,52,10,2,40,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco - Top",830,52,15.5,200,1310,44,5,5,44,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Side) - Top, Chipotle - Romaine Lettuce - Top",665,34,13.5,125,1290,48,2,2,37,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top",535,24,7.5,95,990,42,2,0,33,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Cheese - Top",490,27,2.5,30,1250,43,7,5,17,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco - Top",870,50,16,245,1480,50,3,5,56,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro",610,18,3.5,80,750,73,19,3,40,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side",1010,48,7,40,1330,124,11,8,21,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro, Chipotle - Sour Cream - Top",590,29,11,140,1110,44,3,4,36,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top",480,28,7.5,40,740,45,7,9,14,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",600,17.5,3.5,125,1390,71,7,6,44,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Queso Blanco (Side) - Top",750,40,17,215,1240,47,2,3,51,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",605,21.5,8,65,1400,65,10,3,38,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top",620,31,16,195,780,42,2,3,43,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top",515,12.5,3,65,1090,64,11,1,36,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro",670,24,8,65,870,72,18,3,42,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro",510,11.5,3,80,1040,68,10,4,34,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top",720,25.5,10,110,1390,77,11,3,42,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",500,15.5,3.5,80,1290,62,7,6,32,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Queso Blanco (Entree) - Top",570,26.5,10.5,95,1110,51,7,5,35,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",600,14,3.5,125,1200,78,11,6,47,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Romaine Lettuce - Top",395,16,2.5,0,1250,50,7,5,12,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",530,16,3.5,125,1410,54,4,0,40,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Side) - Top, Chipotle - Romaine Lettuce - Top",655,39,14,125,940,37,4,2,36,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top",585,41,9.5,0,930,47,13,6,13,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Queso Blanco (Entree) - Top",470,28,9.5,30,810,42,6,6,16,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Guacomole (Side) - Top",690,40,12.5,100,1460,49,7,1,35,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Romaine Lettuce - Top",420,18,2.5,0,1300,54,6,7,15,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Romaine Lettuce - Top",455,16,7.5,65,1300,45,3,0,27,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",510,16.5,3.5,80,1040,56,12,2,32,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro",610,21.5,6,100,1290,64,10,4,42,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Romaine Lettuce - Top",440,15,3.5,65,1270,47,4,2,31,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side",1010,46,8.5,120,940,112,10,3,34,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top",555,19.5,8,65,850,59,10,2,35,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Fresh Tomato Salsa - Top",525,17.5,3.5,65,1290,57,12,3,35,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Romaine Lettuce - Top",380,19,2.5,0,1110,43,8,6,11,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Guacomole (Side) - Top",595,37,10.5,80,960,42,10,3,26,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Side) - Top",645,29,9.5,185,1410,51,1,4,46,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top",610,20.5,10,110,1140,67,9,3,38,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, Chipotle - Chips regular - Side",1000,52,2.5,30,1140,112,13,6,24,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro",680,22.5,7.5,65,1410,76,12,3,40,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Romaine Lettuce - Top",400,11,3,65,1140,47,3,2,28,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Entree) - Top",495,21,10.5,110,1030,45,3,3,30,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",550,24.5,6,100,1220,51,7,6,36,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Cheese - Top",580,20.5,3.5,155,1180,57,4,4,45,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",435,14,3.5,80,1220,50,4,4,29,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Queso Blanco (Entree) - Top",780,46,18,155,1410,52,8,2,46,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",575,16.5,4,125,1260,65,10,3,47,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Chipotle - Chips large - Side",1240,59,11.5,65,1190,144,15,4,38,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top",520,22,9,165,680,43,3,4,39,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Cheese - Top",585,28,8,95,1380,45,2,2,36,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",560,22,2.5,0,1100,75,17,10,22,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top",465,24,8.5,120,360,33,5,2,26,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",470,17.5,3.5,65,1010,52,8,6,31,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top",700,45,14,40,1310,59,10,8,16,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top",435,21,8,65,600,35,5,2,27,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Romaine Lettuce - Top",425,18,2.5,0,1190,55,7,7,16,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Queso Blanco (Entree) - Top",770,47,21.5,95,1420,52,7,2,34,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top",625,17.5,3,65,1340,74,13,1,40,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro",630,17.5,3.5,125,1120,72,10,2,48,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole - Top",960,64,12,165,1430,58,13,4,42,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top",645,29,7.5,95,1240,52,4,0,37,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Cheese - Top",545,29,8,95,1190,34,4,1,32,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips large - Side",1340,65,16.5,105,1260,148,13,4,40,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top",660,25.5,7.5,95,1200,63,8,2,41,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top",620,21.5,8,105,1120,65,10,3,38,LD
