Meal Names,Calories,Total Fat,Saturated Fat,Cholesterol,Protein,Carbs,Sodium,Fiber,Sugars
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Queso Blanco (Side) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top, KFC - Caesar Side Salad, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1550.0,66.5,23.5,310.0,90.0,145.0,2295.0,22.0,23.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Taco Bell - Cheesy Toasted Breakfast Burrito – Sausage, Wendy’s - Sour Cream and Chive Baked Potato",1630.0,73.0,22.5,325.0,80.0,171.0,2035.0,23.0,10.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side, Pizza Hut - Pan Pizza Slices Beyond Meat® Pepperoni Medium, Wendy’s - Natural-Cut Fries, Small",1655.0,69.0,13.5,85.0,53.0,212.0,2230.0,20.0,16.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Plain Baked Potato",1585.0,54.0,20.0,200.0,77.0,201.0,2230.0,20.0,24.0
"Burger King - French Fries – value (unsalted), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1790.0,77.0,28.0,355.0,87.0,178.0,2255.0,14.0,24.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, McDonald’s - Fruit & Maple Oatmeal, Wendy’s - Natural-Cut Fries, Medium",1710.0,61.5,13.5,245.0,85.0,206.0,2070.0,25.0,35.0
"Burger King - French Fries – small, Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top",1630.0,72.0,21.0,170.0,66.0,178.0,2240.0,15.0,18.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal, Taco Bell - Hash Brown (V)",1890.0,72.5,10.5,200.0,84.0,233.0,2060.0,30.0,34.0
"Burger King - CROISSAN’WICH® Bacon, Egg & Cheese, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Ranch Snack Wrap® (Crispy), Wendy’s - Plain Baked Potato",1525.0,60.5,22.0,265.0,69.0,176.0,2255.0,20.0,11.0
"Burger King - Garden Side Salad – w/o dressing, Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Chips regular - Side, Pizza Hut - Detroit Double Cheesy Pizza Slice",1570.0,58.5,15.0,170.0,72.0,196.0,2015.0,23.0,18.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Wendy’s - Artisan Egg Sandwich with Bacon, Wendy’s - Sour Cream and Chive Baked Potato",1545.0,54.5,23.0,455.0,81.0,181.0,2185.0,18.0,14.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, KFC - House Side Salad",1645.0,80.5,26.5,185.0,70.0,156.0,2210.0,23.0,19.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, KFC - Sweet Kernel Corn (Family), McDonald’s - Sausage McMuffin® with Egg, Taco Bell - Cheesy Gordita Crunch – Specialties",1625.0,71.0,24.0,465.0,87.0,175.0,2280.0,17.0,14.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Cheese - Top, McDonald’s - Medium French Fries",1685.0,70.5,17.5,280.0,87.0,175.0,2080.0,23.0,15.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Taco Bell - Nachos BellGrande® – Steak, Wendy’s - Plain Baked Potato",1645.0,56.0,11.5,120.0,56.0,229.0,2200.0,32.0,29.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Subway - Footlong Veggie Delite, Wendy’s - Garden Side Salad",1660.0,79.0,22.5,70.0,43.0,202.0,2155.0,29.0,42.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Sausage McMuffin® with Egg, Wendy’s - Crispy Chicken Sandwich, Wendy’s - Natural-Cut Fries, Junior",1535.0,82.0,23.0,410.0,70.0,124.0,2175.0,11.0,6.0
"Burger King - Double Hamburger, KFC - Macaroni & Cheese, McDonald’s - Angus Mushroom & Swiss, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1520.0,69.0,28.0,215.0,75.0,150.0,2285.0,11.0,34.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Wendy’s - Plain Baked Potato",1600.0,47.5,13.5,245.0,85.0,204.0,2115.0,21.0,14.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Snack Size Fruit & Walnut Salad",2000.0,78.5,11.5,150.0,76.0,249.0,2300.0,26.0,41.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Pizza Hut - Pan Pizza Slices Cheese Medium, Wendy’s - Artisan Egg Sandwich with Bacon, Wendy’s - Sour Cream and Chive Baked Potato",1540.0,56.5,28.5,385.0,74.0,179.0,2275.0,19.0,12.0
"Burger King - French Fries – small, KFC - EXTRA CRISPY  Chicken Drumstick, McDonald’s - Fruit & Maple Oatmeal, Wendy’s - Dave’s Double",1590.0,81.0,26.0,235.0,68.0,152.0,2130.0,13.0,41.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Cheese - Top, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, KFC - Sweet Kernel Corn (Family), McDonald’s - Fruit & Maple Oatmeal",1680.0,53.5,18.0,270.0,89.0,223.0,2180.0,17.0,46.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips regular - Side, McDonald’s - Hotcakes, Pizza Hut - Hand Tossed Slices Chicken Bacon Parmesan Small, Taco Bell - Black Beans (V)",1590.0,66.0,16.0,190.0,64.0,190.0,1945.0,17.0,16.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Large French Fries",1750.0,68.5,18.0,200.0,81.0,209.0,1890.0,27.0,37.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carne Asada - Pro, Chipotle - Queso Blanco (Side) - Top, Chipotle - Romaine Lettuce - Top, KFC - Corn on the Cob (Family), McDonald’s - Fruit & Maple Oatmeal, Sonic - Jr. Deluxe Cheeseburger",1715.0,76.0,23.0,230.0,75.0,195.0,2205.0,18.0,49.0
"Burger King - Hamburger, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, KFC - Corn on the Cob (Family), McDonald’s - Hotcakes and Sausage",1515.0,61.0,18.5,125.0,51.0,202.0,2105.0,18.0,38.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Chips large - Side, KFC - Drumstick, KFC - Sweet Kernel Corn, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1610.0,69.0,10.0,65.0,41.0,217.0,1675.0,25.0,29.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top, Dairy Queen - Chicken Bacon Ranch Sandwich, KFC - Corn on the Cob (Family)",1630.0,64.0,21.5,175.0,76.0,195.0,2215.0,17.0,28.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Small French Fries",1620.0,70.5,18.5,215.0,77.0,176.0,1540.0,31.0,34.0
"Burger King - French Fries – value (unsalted), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Chips regular - Side, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Subway - Turkey Breast Salad",1540.0,54.0,9.0,155.0,63.0,207.0,1935.0,22.0,27.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Cheese - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Subway - Kids Mini Sub Turkey Breast, Wendy’s - Natural-Cut Fries, Large",1540.0,53.5,11.0,115.0,59.0,203.0,2255.0,20.0,27.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Romaine Lettuce - Top, Wendy’s - Sour Cream and Chive Baked Potato",1620.0,61.0,17.5,175.0,67.0,206.0,2185.0,19.0,26.0
"Burger King - Chicken Nuggets- 6pc, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips regular - Side, KFC - Corn on the Cob (Family), McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1880.0,73.0,19.5,140.0,65.0,248.0,2040.0,22.0,31.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Sour Cream - Top, KFC - Corn on the Cob (Family), McDonald’s - English Muffin",1545.0,48.5,18.0,230.0,90.0,197.0,2225.0,22.0,18.0
"Burger King - CROISSAN’WICH® Bacon, Egg & Cheese, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, KFC - Coleslaw",1520.0,70.5,18.5,405.0,89.0,132.0,2170.0,19.0,15.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, KFC - Corn on the Cob",1540.0,81.0,33.0,260.0,69.0,133.0,1990.0,18.0,21.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Side) - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Side Salad, Taco Bell - Black Bean Quesarito",1530.0,67.0,21.5,185.0,59.0,171.0,2250.0,17.0,41.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, Pizza Hut - Hand Tossed Slices Chicken Bacon Parmesan Small, Taco Bell - Hash Brown (V)",1615.0,74.0,10.5,80.0,48.0,190.0,2080.0,16.0,14.0
"Burger King - French Fries – value (unsalted), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, McDonald’s - Fruit & Maple Oatmeal",1575.0,62.0,19.0,260.0,83.0,185.0,2300.0,20.0,40.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Side) - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Medium French Fries, Wendy’s - Southwest Avocado Chicken Salad, Half Size",1575.0,77.0,20.5,220.0,64.0,156.0,2130.0,18.0,40.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Chips large - Side, KFC - Green Beans, McDonald’s - English Muffin, Pizza Hut - Hand Tossed Slices Chicken Bacon Parmesan Medium",1595.0,65.0,12.0,105.0,53.0,202.0,2060.0,23.0,8.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Side Salad, Pizza Hut - Hand Tossed Slices Veggie Lover’s® Medium",1520.0,57.0,13.5,145.0,48.0,200.0,1480.0,18.0,39.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal, Wendy’s - Plain Baked Potato",1625.0,42.5,14.5,255.0,86.0,223.0,2235.0,27.0,38.0
"Burger King - Garden Side Salad – w/o dressing, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips large - Side, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Pizza Hut - Hand Tossed Slices  Buffalo Chicken Medium",1725.0,63.0,15.0,165.0,65.0,230.0,2020.0,21.0,23.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Taco Bell - Black Bean Chalupa – Online Exclusive, Wendy’s - Natural-Cut Fries, Large",1665.0,70.0,15.0,135.0,59.0,203.0,2290.0,16.0,20.0
"Burger King - French Fries – medium, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Guacomole (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Taco Bell - Nacho Cheese Doritos® Locos Taco – Specialties",1540.0,73.0,19.0,190.0,61.0,164.0,1895.0,22.0,20.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Wendy’s - Natural-Cut Fries, Junior",1575.0,57.5,22.5,225.0,87.0,174.0,2285.0,20.0,14.0
"Burger King - Spicy Chicken Nuggets- 6pc, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Guacomole (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Plain Baked Potato",1590.0,63.5,17.5,110.0,62.0,194.0,2290.0,31.0,24.0
"Burger King - French Fries – medium, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal",1665.0,63.5,15.0,115.0,59.0,221.0,2190.0,29.0,44.0
"Burger King - CROISSAN’WICH® Bacon, Egg & Cheese, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Large French Fries, Wendy’s - Kids Hamburger",1595.0,76.0,27.5,320.0,63.0,159.0,2230.0,12.0,10.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Cheese - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Side Salad",1500.0,54.0,12.5,160.0,66.0,186.0,2050.0,29.0,44.0
"Burger King - French Fries – large, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Entree) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Pizza Hut - Pan Pizza Slices Pepperoni Large",1650.0,70.0,21.5,185.0,61.0,192.0,2165.0,17.0,23.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, KFC - Drumstick, Wendy’s - Natural-Cut Fries, Junior, Wendy’s - Seasoned Home-Style Potatoes, Medium",1545.0,66.0,13.5,120.0,52.0,183.0,2215.0,16.0,2.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, Pizza Hut - Pan Pizza Slices Beyond Meat® Pepperoni Large, Wendy’s - Sour Cream and Chive Baked Potato",1620.0,70.0,19.5,105.0,47.0,198.0,2115.0,17.0,26.0
"Burger King - French Fries – medium, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, McDonald’s - English Muffin",1550.0,69.0,19.5,215.0,69.0,159.0,1980.0,15.0,7.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carne Asada - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Large French Fries",1595.0,75.0,14.5,135.0,60.0,172.0,2290.0,18.0,17.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, McDonald’s - English Muffin, Wendy’s - Sour Cream and Chive Baked Potato",1535.0,42.0,11.0,185.0,83.0,204.0,2285.0,27.0,11.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, McDonald’s - Large French Fries, Taco Bell - Nacho Cheese Doritos® Locos Taco Supreme®, Wendy’s - Artisan Egg Sandwich with Bacon",1610.0,75.5,25.5,395.0,67.0,163.0,2240.0,21.0,9.0
"Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side, McDonald’s - Fruit & Maple Oatmeal, Subway - Veggie Delite Salad, Wendy’s - Plain Baked Potato",1660.0,54.0,10.5,130.0,52.0,243.0,1480.0,26.0,42.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Romaine Lettuce - Top, KFC - Coleslaw (Family), McDonald’s - Fruit & Maple Oatmeal, Pizza Hut - Pan Pizza Slices Hawaiian Chicken Medium",1540.0,79.0,15.5,45.0,32.0,183.0,2130.0,28.0,78.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, McDonald’s - Hotcakes and Sausage, Taco Bell - Cheesy Roll Up – Specialties, Wendy’s - Natural-Cut Fries, Junior",1530.0,77.0,29.5,205.0,61.0,143.0,2185.0,12.0,17.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Side) - Top, McDonald’s - Small French Fries",1590.0,75.0,22.0,305.0,80.0,147.0,2230.0,11.0,16.0
"Burger King - French Fries – small, Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro",1580.0,65.5,20.0,185.0,69.0,177.0,2080.0,19.0,15.0
"Burger King - French Fries – medium, Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top",1615.0,71.0,30.0,255.0,81.0,169.0,2220.0,16.0,17.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top, KFC - KFC® Cornbread Muffin, McDonald’s - Sausage McMuffin®",1500.0,77.0,26.5,250.0,73.0,126.0,2250.0,12.0,17.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Guacomole (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Apple Pecan Chicken Salad, Half Size, Wendy’s - Sour Cream and Chive Baked Potato",1520.0,62.0,19.5,155.0,59.0,182.0,1900.0,27.0,45.0
